method,target_filter,sensor_id,sensor_name,sensor_group,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
raw_q,centered_ma21,3,right_lower_leg,lower_leg,16028,3.7286058336614185,3.572952067751363,0.7972018604891488,0.8611899897378992,1.7846148879213757,3.7286058336614185,4.9391758394019805,12.273723259402974,1.706994360952334,3.8151418344207597,-0.06744058724408651,0.51307089639079,1.9351832157077258,3.4513031939064676,-0.04164835839598455,0.4095998344666367,1.9130680160242457,3.4396451099393723,0.17386336158642293,0.5887139948661215
raw_q,centered_ma21,4,head,other,16028,2.706130243828885,2.696326716575621,0.8993348089814186,0.9060832769410078,1.4876834319641086,2.706130243828885,3.8062307327581997,8.408132068520901,1.254991782992033,2.8880954488370434,-0.027287845450456163,0.7244672214449888,1.3494029982320963,2.515452232591322,-0.0326378030658102,0.710788113923851,1.3879545804444122,2.6724404636055965,-0.012506389034024595,0.6540439038953597
raw_q,centered_ma21,5,pelvis,other,16028,2.767744721353446,2.5415651158821064,0.8729412065047638,0.9144913459164963,1.4586023494559985,2.767744721353446,3.42319278922859,8.857607592621992,1.3117824848329298,2.228534269189417,0.15012962728484136,0.5368707234673415,1.5473675998415874,3.0618534957632417,-0.05877615316390493,0.42041280891165766,1.2678979405608155,2.244403683907439,0.1309514134828726,0.6509341694204062
raw_q,lowpass_5hz,0,left_forearm,other,16028,2.3844163951561836,2.8798327316926238,0.9226063381089045,0.9308706191918482,1.1346513504777465,2.3844163951561836,4.38119483041955,6.664715795506832,1.0350148338750687,2.6466792952543052,-0.010576697937623693,0.9068249662300861,1.2696257119983294,2.6814860394173254,0.03590547480529048,0.8518106776866072,1.2650663232986266,3.2687965700035173,0.10218163897367019,0.7829814947403964
raw_q,lowpass_5hz,1,right_forearm,other,16028,2.6512121861761537,2.9621079234393695,0.9349213097998031,0.9349649659818235,1.1695953748197923,2.6512121861761537,4.3924166462413305,7.154454099130873,1.2010272147148089,2.6839332525450206,0.23146231922893787,0.9320071846311447,1.365926422179951,2.830041145829223,-0.08973244896164329,0.8553321573627245,1.404680935020608,3.333109578022241,0.34334069750367324,0.8167075702466552
raw_q,lowpass_5hz,2,left_lower_leg,lower_leg,16028,2.6085076135272294,2.683918029616901,0.9108035878948739,0.9201465406943856,1.049851038008688,2.6085076135272294,3.8478482297614716,8.008738865326428,1.0454886688290084,2.662462834136572,-0.05716702362141685,0.7301684130406797,1.5522731550323592,2.8209443924175943,-0.18650276686576475,0.64043410331076,1.2529724454322673,2.5619938252925576,0.19939225751789172,0.7819607927399025
raw_q,lowpass_5hz,3,right_lower_leg,lower_leg,16028,2.723829809606286,2.779231533845861,0.8829501896697614,0.918547939570123,1.1220975232005796,2.723829809606286,3.969021910303575,8.650641595092356,1.1577644852120899,2.9348867571193735,-0.07169503586109711,0.750192029246861,1.574429238050863,2.8646766170131266,-0.03899810176595066,0.6550744639570307,1.316669425121605,2.520406982809168,0.1704681400818841,0.8060970515246968
raw_q,lowpass_5hz,4,head,other,16028,1.9144908191402414,2.1842039629810537,0.9351549559844224,0.9394191395269775,0.9014459442330138,1.9144908191402414,3.2629688565988717,5.4250501693934705,0.9765961143080871,2.633067790866222,-0.02759599185972809,0.7776476766902203,1.0267228848727934,2.0725255487101317,-0.03272457705588908,0.8141653473186699,0.8590904304847256,1.7560844838313052,-0.01279272820838544,0.8680528731815806
raw_q,lowpass_5hz,5,pelvis,other,16028,1.9575458931599687,1.9365031944665074,0.9283926521706455,0.9513016033082852,0.857593807729169,1.9575458931599687,2.7236277173485925,5.87725880469693,1.0429242572402007,1.8296555572976085,0.1505974253076038,0.7244998213158219,0.8934304889086759,2.0783907388363363,-0.05883861798583896,0.7871923591759027,1.0078623523839536,1.892824964149165,0.13049486475896158,0.7688489514742014
savgol_q_w15_p3,centered_ma21,0,left_forearm,other,16028,4.114491445712001,10.753290930646196,0.5186170880219974,0.5452755404773459,2.7981942310020944,4.114491445712001,18.16509723784918,11.541256455039344,2.221172298399682,8.600594755657104,-0.0100882354033574,0.5027301676990348,2.212790587311753,11.475607625712128,0.019219316097541527,0.3218547806070089,1.7008567447575753,11.88444348663472,0.12148529204131266,0.2974926166737842
savgol_q_w15_p3,centered_ma21,1,right_forearm,other,16028,4.653461226804668,11.567704880322962,0.5379292918596529,0.5385384811687088,3.1167440402113074,4.653461226804668,19.487962623254607,12.773637470357592,2.48766889659909,11.108435767920646,0.2615426067608544,0.48102215216332117,2.4671231492898396,13.141494657899198,-0.08609956508512213,0.30028855694289447,1.985578450445347,10.263486812050335,0.37165933789155065,0.39041364379946003
savgol_q_w15_p3,centered_ma21,2,left_lower_leg,lower_leg,16028,4.604984238993443,12.774359239475151,0.40073553669810114,0.4251480541662438,3.109350798738463,4.604984238993443,21.641323483006175,9.479661200897773,1.8407407589096392,8.977600380392794,-0.055812068770950816,0.21802394221137716,2.088896487095721,10.890565449485438,-0.17586219851323062,0.14720078232003267,2.9080397777376668,17.03969006578282,0.2360963105742204,0.1441690980360552
