comparison,input,target,dataset,split,sequence_name,sensor,valid_frames,mse,rmse,mae,l2,corr,cosine,mag_mae,axis_mae_x,axis_mae_y,axis_mae_z,energy_a,energy_b,root_abs_mean_aM_rel,leakage_raw_corr,leakage_rel_corr
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,left_lower_leg,1370,2.8002259731292725,1.6733875274658203,0.9594898819923401,1.9291623830795288,0.7501589059829712,0.7002527117729187,1.0104573965072632,0.9382525682449341,0.8087829947471619,1.1314343214035034,2.6751010417938232,3.1365067958831787,0.0,0.718390941619873,0.7350440621376038
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,right_lower_leg,1370,2.800213098526001,1.6733837127685547,0.9594836235046387,1.929155945777893,0.5800700783729553,0.6095103025436401,1.0010679960250854,0.938258171081543,0.8087549209594727,1.1314377784729004,2.0772461891174316,2.5403995513916016,0.0,0.718390941619873,0.7350440621376038
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,head,1370,2.800206422805786,1.6733816862106323,0.9594839811325073,1.9291447401046753,0.6832495927810669,0.6994464993476868,1.0049772262573242,0.9382545948028564,0.8087633848190308,1.1314338445663452,2.4549124240875244,3.0282459259033203,0.0,0.718390941619873,0.7350440621376038
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,pelvis,1370,2.8002309799194336,1.6733890771865845,0.9594875574111938,1.9291613101959229,0.5138643980026245,0.5400748252868652,1.010347843170166,0.938256561756134,0.808769166469574,1.1314369440078735,2.403538703918457,1.812064290046692,0.0,0.718390941619873,0.7350440621376038
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,overall,1370,9.056584358215332,3.009415864944458,1.7383729219436646,3.539188861846924,0.7210761308670044,0.2928484082221985,2.601358413696289,1.8176146745681763,1.2806477546691895,2.116856575012207,2.1297006607055664,4.549102783203125,0.0,0.718390941619873,0.7350440621376038
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,left_forearm,1370,19.007854461669922,4.359799861907959,2.851485013961792,5.796897888183594,0.7553097009658813,0.4680738151073456,4.146062850952148,2.9370875358581543,2.5427839756011963,3.0745837688446045,4.541671276092529,8.32802963256836,0.0,0.718390941619873,0.7350440621376038
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,right_forearm,1370,18.51781463623047,4.3032331466674805,2.6132969856262207,5.311244487762451,0.806048572063446,0.5069172382354736,3.7549502849578857,2.5728137493133545,2.086205244064331,3.1808714866638184,5.133377552032471,8.44937515258789,0.0,0.718390941619873,0.7350440621376038
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,left_lower_leg,1370,6.27995491027832,2.505983829498291,1.495864987373352,3.06290340423584,0.16449236869812012,0.1351238340139389,2.4761102199554443,1.6789828538894653,0.8616131544113159,1.9469990730285645,0.7104796767234802,3.1365067958831787,0.0,0.718390941619873,0.7350440621376038
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,right_lower_leg,1370,3.9777276515960693,1.9944241046905518,1.1979880332946777,2.5040853023529053,0.1621219366788864,0.1321823000907898,1.9989547729492188,1.3995472192764282,0.5434194207191467,1.6509974002838135,0.5648561120033264,2.5403995513916016,0.0,0.718390941619873,0.7350440621376038
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,head,1370,4.73245096206665,2.175419807434082,1.3828760385513306,2.810818910598755,0.30396753549575806,0.2883254289627075,2.100884437561035,1.5562553405761719,0.8896309733390808,1.7027418613433838,0.9812366366386414,3.0282459259033203,0.0,0.718390941619873,0.7350440621376038
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,pelvis,1370,1.8237025737762451,1.35044527053833,0.8887273073196411,1.7491827011108398,0.2718144357204437,0.22646796703338623,1.1311880350112915,0.7610016465187073,0.7602344155311584,1.1449456214904785,0.8465829491615295,1.812064290046692,0.0,0.718390941619873,0.7350440621376038
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,overall,1370,8.990540504455566,2.9984230995178223,1.649490237236023,3.3573338985443115,0.7350440621376038,0.34241044521331787,2.447503089904785,1.6661455631256104,1.2516077756881714,2.030717372894287,2.265552282333374,4.521636962890625,0.0,0.718390941619873,0.7350440621376038
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,left_forearm,1370,19.80760955810547,4.450573921203613,2.931375503540039,5.96104097366333,0.7599084377288818,0.4957520067691803,4.272369861602783,2.9514684677124023,2.637394428253174,3.205263376235962,4.7644572257995605,8.65572738647461,0.0,0.718390941619873,0.7350440621376038
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,right_forearm,1370,18.890409469604492,4.346309661865234,2.669318437576294,5.4281511306762695,0.8054882287979126,0.5257275700569153,3.7888782024383545,2.587244987487793,2.1782772541046143,3.2424323558807373,5.343240737915039,8.654214859008789,0.0,0.718390941619873,0.7350440621376038
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,left_lower_leg,1370,6.039984226226807,2.4576380252838135,1.5242456197738647,3.1228415966033936,0.31726935505867004,0.319049209356308,2.4088144302368164,1.6325982809066772,0.8616141676902771,2.078524589538574,1.1212191581726074,3.4371137619018555,0.0,0.718390941619873,0.7350440621376038
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,right_lower_leg,1370,4.031314849853516,2.0078134536743164,1.2746673822402954,2.609222888946533,0.35178110003471375,0.3263680040836334,2.0129616260528564,1.3299986124038696,0.7369992733001709,1.7570041418075562,0.9368078708648682,2.8673202991485596,0.0,0.718390941619873,0.7350440621376038
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,head,1370,5.173929214477539,2.274627208709717,1.497334599494934,3.0227489471435547,0.44683200120925903,0.3875657618045807,2.201993703842163,1.4955633878707886,1.0953611135482788,1.9010794162750244,1.4275896549224854,3.515444278717041,0.0,0.718390941619873,0.7350440621376038
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_1_poses::offset_aug_overlay,pelvis,1370,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718390941619873,0.7350440621376038
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::original,overall,825,4.32456111907959,2.0795578956604004,1.4427886009216309,2.8954055309295654,0.9507696032524109,0.6060517430305481,1.4025232791900635,1.5724961757659912,1.1936280727386475,1.5622413158416748,6.327034950256348,6.244317531585693,0.0,0.8201088905334473,0.8261591196060181
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::original,left_forearm,825,5.117691993713379,2.2622315883636475,1.62019944190979,3.241288423538208,0.9765728116035461,0.864409327507019,1.393185019493103,1.7113460302352905,1.3460298776626587,1.8032220602035522,12.932787895202637,12.940394401550293,0.0,0.8201088905334473,0.8261591196060181
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::original,right_forearm,825,6.0288519859313965,2.4553720951080322,1.6785296201705933,3.3570921421051025,0.976992130279541,0.8658636808395386,1.5157060623168945,1.8071510791778564,1.5051395893096924,1.7232986688613892,13.257231712341309,13.259528160095215,0.0,0.8201088905334473,0.8261591196060181
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::original,left_lower_leg,825,3.4387402534484863,1.8543840646743774,1.3019616603851318,2.611710548400879,0.7504421472549438,0.5179077386856079,1.2559138536453247,1.4307562112808228,1.0486966371536255,1.4264321327209473,2.8558316230773926,3.2002124786376953,0.0,0.8201088905334473,0.8261591196060181
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::original,right_lower_leg,825,3.5092077255249023,1.8732879161834717,1.3094608783721924,2.6504883766174316,0.6462898850440979,0.44924962520599365,1.2240196466445923,1.454038143157959,1.0353732109069824,1.4389714002609253,2.7480361461639404,2.991466522216797,0.0,0.8201088905334473,0.8261591196060181
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::original,head,825,4.096907138824463,2.0240817070007324,1.380646824836731,2.7770466804504395,0.7578960657119751,0.5387563705444336,1.3524677753448486,1.571621060371399,1.0657202005386353,1.5045989751815796,2.972879648208618,3.414992094039917,0.0,0.8201088905334473,0.8261591196060181
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::original,pelvis,825,3.7559690475463867,1.9380322694778442,1.365932822227478,2.7348084449768066,0.5590716004371643,0.4001234769821167,1.6738475561141968,1.4600645303726196,1.1608099937438965,1.4769245386123657,3.1954448223114014,1.6593090295791626,0.0,0.8201088905334473,0.8261591196060181
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::original,overall,825,14.562775611877441,3.8161203861236572,2.079584836959839,4.265074729919434,0.8263913989067078,0.33506831526756287,2.978304624557495,2.3747284412384033,1.5602220296859741,2.3038036823272705,3.6447041034698486,6.244317531585693,0.0,0.8201088905334473,0.8261591196060181
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::original,left_forearm,825,28.161714553833008,5.306761264801025,3.500126361846924,7.113064765930176,0.8790984153747559,0.5696154236793518,4.789766311645508,4.018132209777832,3.1819474697113037,3.3002982139587402,8.68043327331543,12.940394401550293,0.0,0.8201088905334473,0.8261591196060181
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::original,right_forearm,825,35.09934616088867,5.924469947814941,3.5571820735931396,7.220803737640381,0.8701407313346863,0.6757996082305908,4.843363285064697,4.023116588592529,3.284856081008911,3.363572120666504,9.265199661254883,13.259528160095215,0.0,0.8201088905334473,0.8261591196060181
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::original,left_lower_leg,825,7.75431489944458,2.7846570014953613,1.5310242176055908,3.2457659244537354,0.017195943742990494,0.07180261611938477,2.5561776161193848,1.8906879425048828,0.6767600774765015,2.0256242752075195,0.6681310534477234,3.2002124786376953,0.0,0.8201088905334473,0.8261591196060181
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::original,right_lower_leg,825,5.523189067840576,2.350146532058716,1.4260262250900269,3.0019800662994385,0.09353533387184143,0.13453556597232819,2.3156139850616455,1.5169211626052856,0.613089919090271,2.1480674743652344,0.7162177562713623,2.991466522216797,0.0,0.8201088905334473,0.8261591196060181
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::original,head,825,9.193856239318848,3.032137155532837,1.6298048496246338,3.352045774459839,0.4873857796192169,0.2605600655078888,2.4200406074523926,2.022456169128418,0.9420852661132812,1.9248729944229126,1.5314167737960815,3.414992094039917,0.0,0.8201088905334473,0.8261591196060181
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::original,pelvis,825,1.6442369222640991,1.282278060913086,0.8333462476730347,1.6567898988723755,0.2695934772491455,0.2980967164039612,0.9448675513267517,0.7770581245422363,0.6625932455062866,1.0603876113891602,1.0068261623382568,1.6593090295791626,0.0,0.8201088905334473,0.8261591196060181
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::original,overall,825,15.013428688049316,3.8747165203094482,2.008206367492676,4.112324237823486,0.8261591196060181,0.37226638197898865,2.8350651264190674,2.1679773330688477,1.5214358568191528,2.3352060317993164,3.813422918319702,6.264328956604004,0.0,0.8201088905334473,0.8261591196060181
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::original,left_forearm,825,28.887434005737305,5.3747029304504395,3.529217481613159,7.189276218414307,0.8782945871353149,0.5881513953208923,4.802154541015625,3.9435436725616455,3.2305047512054443,3.413604497909546,8.931368827819824,13.213415145874023,0.0,0.8201088905334473,0.8261591196060181
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::original,right_forearm,825,36.03840637207031,6.003199577331543,3.6867241859436035,7.427402496337891,0.8676317930221558,0.6794235110282898,4.870830059051514,3.947711944580078,3.44027042388916,3.6721911430358887,9.645800590515137,13.632081031799316,0.0,0.8201088905334473,0.8261591196060181
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::original,left_lower_leg,825,8.836108207702637,2.9725592136383057,1.59807288646698,3.34266996383667,0.1624591201543808,0.27800214290618896,2.5135440826416016,1.8010640144348145,0.7103586792945862,2.2827959060668945,1.1197835206985474,3.5040030479431152,0.0,0.8201088905334473,0.8261591196060181
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::original,right_lower_leg,825,6.436904430389404,2.5371055603027344,1.5107371807098389,3.190763473510742,0.260318785905838,0.2782839238643646,2.3776357173919678,1.454514980316162,0.6587402820587158,2.4189560413360596,1.109700322151184,3.3684511184692383,0.0,0.8201088905334473,0.8261591196060181
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::original,head,825,9.88172435760498,3.1435210704803467,1.7244861125946045,3.523832321166992,0.5038502812385559,0.40973737835884094,2.4462273120880127,1.861028790473938,1.0887409448623657,2.223688840866089,2.073885440826416,3.8680245876312256,0.0,0.8201088905334473,0.8261591196060181
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::original,pelvis,825,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8201088905334473,0.8261591196060181
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,overall,825,2.9613311290740967,1.7208518981933594,1.1547746658325195,2.320312023162842,0.9647728800773621,0.6422834396362305,1.2530584335327148,1.2625770568847656,0.9571969509124756,1.2445499897003174,5.881409645080566,6.083617210388184,0.0,0.8292288184165955,0.8336278200149536
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,left_forearm,825,2.9613428115844727,1.7208552360534668,1.1547796726226807,2.3203163146972656,0.9843325614929199,0.8930210471153259,1.1963915824890137,1.2625724077224731,0.9572106003761292,1.2445558309555054,11.819717407226562,12.190788269042969,0.0,0.8292288184165955,0.8336278200149536
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,right_forearm,825,2.961329460144043,1.7208514213562012,1.1547787189483643,2.3203177452087402,0.9891219735145569,0.9079304933547974,1.1969753503799438,1.2625795602798462,0.9572147130966187,1.2445422410964966,13.2561674118042,13.673358917236328,0.0,0.8292288184165955,0.8336278200149536
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,left_lower_leg,825,2.961336135864258,1.720853328704834,1.154767394065857,2.3203070163726807,0.7571215629577637,0.5695155262947083,1.1837238073349,1.2625795602798462,0.9571775197982788,1.2445454597473145,2.4590859413146973,3.093085527420044,0.0,0.8292288184165955,0.8336278200149536
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,right_lower_leg,825,2.9613301753997803,1.7208515405654907,1.154770851135254,2.320312023162842,0.7065849304199219,0.5600910186767578,1.165169596672058,1.2625783681869507,0.9571802616119385,1.2445536851882935,2.487835168838501,3.0590453147888184,0.0,0.8292288184165955,0.8336278200149536
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,head,825,2.961315393447876,1.720847249031067,1.154778003692627,2.320307970046997,0.853704571723938,0.6595198512077332,1.2367033958435059,1.2625733613967896,0.9572098255157471,1.2445505857467651,2.8187389373779297,3.5348238945007324,0.0,0.8292288184165955,0.8336278200149536
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,pelvis,825,2.961333751678467,1.7208526134490967,1.1547729969024658,2.3203125,0.3421071767807007,0.2636229693889618,1.5393871068954468,1.2625787258148193,0.9571886658668518,1.244551658630371,2.446913957595825,0.95059734582901,0.0,0.8292288184165955,0.8336278200149536
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,overall,825,14.124096870422363,3.7582039833068848,1.9974610805511475,4.100612640380859,0.829078733921051,0.34156015515327454,2.9520106315612793,2.30851674079895,1.4860317707061768,2.1978344917297363,3.5063486099243164,6.083617210388184,0.0,0.8292288184165955,0.8336278200149536
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,left_forearm,825,23.89141082763672,4.887884140014648,3.2233967781066895,6.528662204742432,0.8848464488983154,0.5923531651496887,4.503806114196777,3.6996922492980957,2.945034980773926,3.025463342666626,8.23609733581543,12.190788269042969,0.0,0.8292288184165955,0.8336278200149536
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,right_forearm,825,37.067481994628906,6.088306903839111,3.6796669960021973,7.46609354019165,0.8743941783905029,0.6838522553443909,5.1104326248168945,4.231701374053955,3.3315072059631348,3.4757919311523438,9.376195907592773,13.673358917236328,0.0,0.8292288184165955,0.8336278200149536
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,left_lower_leg,825,6.991687297821045,2.6441798210144043,1.48184072971344,3.132901191711426,0.015786800533533096,0.06445695459842682,2.5450522899627686,1.846886396408081,0.6870076656341553,1.9116283655166626,0.5713998079299927,3.093085527420044,0.0,0.8292288184165955,0.8336278200149536
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,right_lower_leg,825,5.697312831878662,2.38690447807312,1.426232099533081,3.0359253883361816,0.12001314014196396,0.15629884600639343,2.4269444942474365,1.4904000759124756,0.5815955996513367,2.2067010402679443,0.6592268347740173,3.0590453147888184,0.0,0.8292288184165955,0.8336278200149536
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,head,825,10.4583101272583,3.233931064605713,1.6385444402694702,3.3660194873809814,0.5329914689064026,0.3360019624233246,2.581951856613159,2.0250163078308105,0.9463697075843811,1.9442474842071533,1.4874979257583618,3.5348238945007324,0.0,0.8292288184165955,0.8336278200149536
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,pelvis,825,0.6383767127990723,0.7989848256111145,0.5350854992866516,1.0740747451782227,0.19134700298309326,0.21639785170555115,0.543874204158783,0.5574045777320862,0.42467615008354187,0.6231757402420044,0.7076727747917175,0.95059734582901,0.0,0.8292288184165955,0.8336278200149536
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,overall,825,13.944204330444336,3.734194040298462,1.8843830823898315,3.873605251312256,0.8336278200149536,0.3732846975326538,2.796339273452759,2.0995421409606934,1.3999478816986084,2.1536593437194824,3.5326602458953857,6.0002593994140625,0.0,0.8292288184165955,0.8336278200149536
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,left_forearm,825,23.65351104736328,4.863487720489502,3.191713333129883,6.462956428527832,0.8863760828971863,0.6110213994979858,4.462905406951904,3.5817770957946777,2.9623324871063232,3.0310304164886475,8.296834945678711,12.261380195617676,0.0,0.8292288184165955,0.8336278200149536
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,right_forearm,825,37.066741943359375,6.0882463455200195,3.6977522373199463,7.478781223297119,0.8755508661270142,0.6952880620956421,5.0412774085998535,4.104377269744873,3.401068687438965,3.5878098011016846,9.573297500610352,13.829866409301758,0.0,0.8292288184165955,0.8336278200149536
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,left_lower_leg,825,6.945126056671143,2.6353607177734375,1.4322795867919922,3.0144965648651123,0.13583572208881378,0.2334471493959427,2.429473876953125,1.674161434173584,0.6408460140228271,1.9818315505981445,0.7474401593208313,3.1206860542297363,0.0,0.8292288184165955,0.8336278200149536
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,right_lower_leg,825,5.672913074493408,2.3817877769470215,1.365483045578003,2.9614291191101074,0.2538982629776001,0.2816859483718872,2.3931329250335693,1.39216148853302,0.42636382579803467,2.277923822402954,0.789467453956604,3.1308960914611816,0.0,0.8292288184165955,0.8336278200149536
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,head,825,10.326937675476074,3.213555335998535,1.6190706491470337,3.3239681720733643,0.5487125515937805,0.41826578974723816,2.4512455463409424,1.8447743654251099,0.9690768718719482,2.043361186981201,1.7889225482940674,3.6587257385253906,0.0,0.8292288184165955,0.8336278200149536
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Box_3_poses::offset_aug_overlay,pelvis,825,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8292288184165955,0.8336278200149536
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Gestures_1_poses::original,overall,1486,0.9467443823814392,0.9730079174041748,0.725608766078949,1.4643265008926392,0.9202848672866821,0.5611600279808044,0.7413515448570251,0.790698230266571,0.5587736368179321,0.8273544907569885,2.802332878112793,2.5415754318237305,0.0,0.5346230268478394,0.5334269404411316
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Gestures_1_poses::original,left_forearm,1486,1.0952966213226318,1.0465642213821411,0.7822019457817078,1.5725871324539185,0.9505387544631958,0.7600999474525452,0.7590771317481995,0.8680270314216614,0.6291577816009521,0.8494210243225098,3.971149444580078,3.7163045406341553,0.0,0.5346230268478394,0.5334269404411316
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Gestures_1_poses::original,right_forearm,1486,1.2450709342956543,1.1158274412155151,0.8172003626823425,1.6494632959365845,0.9662473201751709,0.8747193217277527,0.7925143241882324,0.8708762526512146,0.6722617745399475,0.9084631204605103,5.771508693695068,5.940645217895508,0.0,0.5346230268478394,0.5334269404411316
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Gestures_1_poses::original,left_lower_leg,1486,0.8296518325805664,0.9108522534370422,0.6898335814476013,1.3933318853378296,0.8772120475769043,0.4886869192123413,0.7118719220161438,0.745301365852356,0.5124614834785461,0.8117378950119019,2.142162799835205,1.8317097425460815,0.0,0.5346230268478394,0.5334269404411316
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Gestures_1_poses::original,right_lower_leg,1486,0.7904805541038513,0.8890897035598755,0.6755681037902832,1.3626868724822998,0.6550900340080261,0.5130499601364136,0.6991375684738159,0.7368345856666565,0.5052408576011658,0.7846290469169617,1.7125260829925537,1.3892838954925537,0.0,0.5346230268478394,0.5334269404411316
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Gestures_1_poses::original,head,1486,0.8383290767669678,0.9156031012535095,0.6915180683135986,1.3962953090667725,0.7426311373710632,0.5374816656112671,0.6938226222991943,0.7734403610229492,0.5095738172531128,0.7915399670600891,1.8282854557037354,1.6487923860549927,0.0,0.5346230268478394,0.5334269404411316
raw absolute,aM,FK absolute zero-trans,AMASS,train,HumanEva/S1/Gestures_1_poses::original,pelvis,1486,0.8816372752189636,0.9389554262161255,0.6973304748535156,1.4115941524505615,0.2845330536365509,0.19292236864566803,0.7916852831840515,0.7497091293334961,0.5239464640617371,0.8183360695838928,1.3883646726608276,0.7227168679237366,0.0,0.5346230268478394,0.5334269404411316
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Gestures_1_poses::original,overall,1486,4.1762919425964355,2.04359769821167,1.064577341079712,2.159642457962036,0.5317690372467041,0.16411148011684418,1.5824391841888428,0.9660058617591858,0.7627332806587219,1.464992880821228,1.0379899740219116,2.5415754318237305,0.0,0.5346230268478394,0.5334269404411316
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Gestures_1_poses::original,left_forearm,1486,10.038666725158691,3.1683855056762695,1.887731671333313,3.711674451828003,0.08693934231996536,0.12000168859958649,3.0030441284179688,1.1887577772140503,1.8432644605636597,2.6311728954315186,0.7599508762359619,3.7163045406341553,0.0,0.5346230268478394,0.5334269404411316
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Gestures_1_poses::original,right_forearm,1486,8.994010925292969,2.9990017414093018,1.7010475397109985,3.495396137237549,0.7301464676856995,0.663800060749054,2.327521324157715,1.4012446403503418,1.2726500034332275,2.4292478561401367,3.849152088165283,5.940645217895508,0.0,0.5346230268478394,0.5334269404411316
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Gestures_1_poses::original,left_lower_leg,1486,3.142057418823242,1.7725849151611328,0.9099754691123962,1.889789342880249,0.06107206270098686,-0.0006237382767722011,1.47550368309021,1.2180150747299194,0.3486655354499817,1.163245677947998,0.4009650647640228,1.8317097425460815,0.0,0.5346230268478394,0.5334269404411316
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Gestures_1_poses::original,right_lower_leg,1486,0.9470832347869873,0.9731820225715637,0.6859016418457031,1.4101892709732056,0.15287484228610992,0.04383068159222603,1.0167392492294312,0.7152497172355652,0.35196104645729065,0.9904941320419312,0.4032782018184662,1.3892838954925537,0.0,0.5346230268478394,0.5334269404411316
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Gestures_1_poses::original,head,1486,1.5366909503936768,1.2396334409713745,0.7983206510543823,1.6590664386749268,0.12775234878063202,0.09235909581184387,1.2199482917785645,0.8942497968673706,0.40894991159439087,1.0917621850967407,0.4609912633895874,1.6487923860549927,0.0,0.5346230268478394,0.5334269404411316
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,HumanEva/S1/Gestures_1_poses::original,pelvis,1486,0.39924144744873047,0.6318555474281311,0.40448710322380066,0.7917396426200867,0.06989220529794693,0.0653010755777359,0.45187944173812866,0.3785180151462555,0.35090845823287964,0.484034925699234,0.3536025285720825,0.7227168679237366,0.0,0.5346230268478394,0.5334269404411316
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,HumanEva/S1/Gestures_1_poses::original,overall,1486,4.06872034072876,2.0171070098876953,1.003886103630066,2.0381648540496826,0.5334269404411316,0.163068950176239,1.4587287902832031,0.8557640314102173,0.7361745238304138,1.4197196960449219,1.0434471368789673,2.4188385009765625,0.0,0.5346230268478394,0.5334269404411316
