source,solution_type,bias_mode,comparison_space,method,sequence_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
accfit_loo,projected,no_bias,sensor_specific_force,raw_fd,s5_freestyle3,17795,4.551677897931755,5.053861650230955,0.8523647943862991,0.8543029273595035,2.4288005949425613,4.551677897931755,7.477083726460806,12.938284447253341,2.13556426332326,5.322510471108169,0.2732288174785417,0.889545308399684,2.3999485821658832,4.910629222224852,-0.24737109754153153,0.7553133242743025,2.2614484477593324,4.917433849661905,0.24687037348620208,0.8165916924073493
accfit_loo,projected,no_bias,sensor_specific_force,raw_fd,s5_rom3,28765,1.2056804626382602,1.7211530925625684,0.9576072085505134,0.9577563140125794,0.4699745821698655,1.2056804626382602,2.72643329757496,2.690519943409229,0.4819301516056645,1.9924524777048245,-0.012791413029022602,0.965040670480984,0.6473264371143426,1.3099941055986402,-0.10443274657745852,0.9048010421592887,0.651332687542571,1.7891764785782882,0.2378560175735147,0.9228354845832463
accfit_loo,projected,no_bias,sensor_specific_force,raw_fd,s5_walking2,18670,3.4877207642818657,3.5297190276215726,0.8758980287542458,0.8769584909585812,1.5559323493542494,3.4877207642818657,5.021210323443787,10.139558022608021,1.45403909100263,2.9425185976471346,0.02263911526615771,0.940978993628567,1.9293358435242511,3.7393328841815725,-0.03139895266157201,0.5491941700532088,1.797465032858329,3.8387137332237224,0.10214753329480328,0.8136048859771002
accfit_loo,projected,no_bias,sensor_specific_force,savgol15_p3_fd,s5_freestyle1,15350,2.5893179687947465,2.3062914471999667,0.9484000802935357,0.9483679288462119,1.1429330621098956,2.5893179687947465,3.0417713876555217,7.796962209325667,1.0843708846617253,1.9634680746642084,0.12468989601900747,0.9730920352464362,1.3979902643961928,2.5300469563079124,-0.023492865848525828,0.8741960601371165,1.3722012829777184,2.387592142082614,0.3550155327703439,0.9295539490711797
accfit_loo,projected,no_bias,sensor_specific_force,savgol15_p3_fd,s5_freestyle3,17795,4.1397875133423385,4.820111328682743,0.8622621705446526,0.864268730461419,2.2456998634897416,4.1397875133423385,7.25000544876085,13.43010675527017,1.9279513849991976,5.452181492057144,0.0289363896014158,0.882376509486739,2.2546404625800753,4.614682863560156,-0.09647684831701854,0.770449168753591,1.9603413030468873,4.321902209574034,0.16066976702869817,0.8499580397437391
accfit_loo,projected,no_bias,sensor_specific_force,savgol15_p3_fd,s5_rom3,28765,0.733594016306248,0.7475944418035076,0.9916415776513512,0.9916694649776676,0.28424248155306303,0.733594016306248,1.0670202282460077,2.0827877349094623,0.27833016085027124,0.6855693756865555,-0.03411815809061075,0.9956904469992451,0.39229389210257914,0.789489836163434,-0.09049809345779017,0.9635237076438817,0.4049013907240797,0.763801530478877,0.21451064271825115,0.9866161625496067
accfit_loo,projected,no_bias,sensor_specific_force,savgol15_p3_fd,s5_walking2,18670,2.642204318397001,2.6049865997933335,0.9273932874917769,0.9281028377632057,1.290140622543199,2.642204318397001,3.657406443800406,9.039658996065747,1.1967525592769421,2.6052220351822575,-0.04292503072157897,0.9529294236607868,1.423632368591145,2.599934028359322,-0.015166393943222764,0.6638436065128157,1.3181536316063938,2.609794388623092,0.08518073769946544,0.9055147742723062
accfit_loo,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_freestyle1,15350,2.378692357810892,2.090593741387106,0.9578683292925226,0.9577828086435429,1.0176682915635824,2.378692357810892,2.7301225689468374,6.752119763195729,0.9994284034074341,1.8121827450941121,0.15548163795979192,0.9771806326478087,1.2621061284636808,2.2079286638498505,-0.019714723603174444,0.9057715784137332,1.2874862798127662,2.2254867531203586,0.3370500382083428,0.9392020695125677
accfit_loo,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_freestyle3,17795,3.8005696173072856,4.538140041587402,0.879002792503527,0.8807471462233083,2.011363788373201,3.8005696173072856,6.8803935712412185,12.215365230248564,1.7558283366561245,5.18930396549767,0.020251032020357936,0.8940141762621157,2.051135303337863,4.257421283086557,-0.09734251954548262,0.8088840925385351,1.8437455208340725,4.090187463083875,0.1139260884894929,0.8668725876075477
accfit_loo,projected,no_bias,sensor_specific_force,savgol9_p3_fd,s5_rom3,28765,0.7468513910690288,0.7592469670533085,0.9913894008788156,0.9914152648978137,0.28426238179543706,0.7468513910690288,1.0823958936531493,2.0537241982689993,0.2890374055414374,0.7425488180390076,-0.02906965270049246,0.9949451590673947,0.39321177070225855,0.7558858321199468,-0.09093693976161367,0.9666736425971602,0.41668567361812714,0.7788618186611482,0.21717569632965744,0.9858988731734264
