source,solution_type,bias_mode,comparison_space,method,sensor_id,sensor_name,mapped_joint_id,vertex_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
accfit_global,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,0,left_forearm,18,,16116,1.4963777462291479,1.6232674936646154,0.9446510119942785,0.9446236656133306,0.744986990272185,1.4963777462291479,2.380303700907677,4.139827347943909,0.7609333613610968,1.45796369333694,0.03391596435789517,0.9505914548122126,0.7201194326985294,1.9080114189084176,0.08615465373074514,0.928793725206603,0.7483508477244525,1.4624726876735181,-0.007104292348513579,0.9565828972001506
accfit_global,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,1,right_forearm,19,,16116,1.914204926602281,2.231775434624653,0.9236674583837045,0.9236384924715346,0.9189539412498713,1.914204926602281,3.358315689561321,5.152203347517594,0.9822733239359741,1.8433025665736378,-0.341475124449161,0.9393967369903626,0.82856998597793,2.388679838192681,0.0509408466678809,0.9179099684360776,1.0463587785705777,2.4163834651099982,0.42952851803402825,0.9214368988368451
accfit_global,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,2,left_lower_leg,4,,16116,3.0060601939575085,3.3832699721048876,0.6676339090893034,0.6675841484266606,1.7502371222226547,3.0060601939575085,5.030223575820857,10.360183314871113,1.5952382885301857,3.3982304313239453,0.12404574730956396,0.6822491196893798,1.290356447987238,3.449098134414941,-0.06230788545710302,0.572698437675227,1.5995567681784026,3.300802797387185,0.11780420432494133,0.7212155573622692
accfit_global,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,3,right_lower_leg,5,,16116,3.132942895544705,3.8276754331738205,0.666625511009319,0.6666045609503847,1.835903987269777,3.132942895544705,5.842770445467043,11.418614379021433,1.5767678133171925,3.4077475180387977,-0.0073378267596859725,0.7052703428346626,1.438678504915325,4.2828996885191,0.05738889262705235,0.5699445004433492,1.6448091934919338,3.7412998779235256,0.1444596662984726,0.7177254331520475
accfit_global,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,4,head,15,,16116,1.1781006240159428,1.0757458299549472,0.8717340401187529,0.8716470364941507,0.6315481594907641,1.1781006240159428,1.443525611719314,3.591508868886856,0.586882252876356,0.9902841847864503,-0.05774155056325857,0.846992223258669,0.5663460705528249,1.0752859933785552,-0.00828358025046666,0.9147295993573863,0.5929183736915076,1.1553287574548223,-0.020654869874022562,0.8135509740006331
accfit_global,projected,no_bias,sensor_specific_force,raw_fd,0,left_forearm,18,,16116,2.33142518872595,2.7242546236475853,0.9270492763164686,0.9348973979301738,1.120615182031135,2.33142518872595,4.102334256587329,6.3600738601190825,1.0117520555635056,2.617823292921556,0.20367175429433235,0.9047559236069279,1.2653535139650345,2.751157977538024,-0.1417969340389108,0.8357425045555468,1.203348700230361,2.8005036606049947,0.22461446698208243,0.8197223399224042
accfit_global,projected,no_bias,sensor_specific_force,raw_fd,1,right_forearm,19,,16116,2.6387939388811468,3.008542871436345,0.9311387516332854,0.9309444759699984,1.156627021740945,2.6387939388811468,4.49341264251743,7.0291531092266615,1.222544503381731,2.8177417819477597,0.42751664602422723,0.923584344400597,1.2985024198606467,2.9983257322460366,-0.13902855475253187,0.8289929941284282,1.4389878699594072,3.197556048207518,0.4681459894991306,0.8239343287244709
accfit_global,projected,no_bias,sensor_specific_force,raw_fd,2,left_lower_leg,4,,16116,3.31636735044215,3.6326707218884193,0.8562957588674535,0.8699379575230947,1.4966657332993767,3.31636735044215,5.347017609650944,11.044215862330947,1.2277657429401163,3.211400596400106,-0.03622584433255999,0.7157268184308115,1.8813316429772085,3.775390908266565,-0.1664476439484945,0.5497044481865005,1.7844711965646667,3.8758507995297222,0.24994246469405854,0.6420712906009054
accfit_global,projected,no_bias,sensor_specific_force,raw_fd,3,right_lower_leg,5,,16116,3.3534568334095574,3.942467988842815,0.807111914483215,0.8582527307883626,1.595999914680203,3.3534568334095574,5.948402205265686,11.148989660327581,1.430401496263382,4.142237574754308,-0.08326959329922926,0.6819523238415737,1.798103777111838,3.66759361532947,-0.055368260460569974,0.6093451963007644,1.7631262897193538,4.002472545344813,0.2124883394526101,0.6662331086142361
accfit_global,projected,no_bias,sensor_specific_force,raw_fd,4,head,15,,16116,1.9300589695004589,2.327608269063684,0.926024796622644,0.9310522907893978,0.9085950686994129,1.9300589695004589,3.539513121446471,5.414597114938229,1.0108015295433024,2.926321677519131,-0.009053117471069341,0.7235314378425513,1.0315919253526407,2.1944188000308946,-0.047727479563534445,0.7748018871325772,0.8294092715761425,1.6954198100746332,0.0428401493716691,0.8765228931174
accfit_global,projected,no_bias,sensor_specific_force,savgol15_p3_fd,0,left_forearm,18,,16116,1.5559005727634978,1.709748131942746,0.9699544197133252,0.9734753484974519,0.7974594288271578,1.5559005727634978,2.5197002662458385,4.510913650510462,0.7877311133289537,1.9732447709693826,-0.03435295595519095,0.944196660201941,0.8239055857171113,1.697092165827616,0.06375049285422021,0.9300864872066587,0.7094666539065515,1.41276299448055,0.08405477837727393,0.9445473296114758
