source,protocol,comparison_space,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
vertex,legacy_both_smooth_ma9,sensor_specific_force,80140,1.1224952880337795,0.9361011671051637,0.9900292205329535,0.9900775514929775,0.41815737575420436,1.1224952880337795,1.1699831253094681,3.302509487796196,0.4669993093413923,0.8148116991912402,0.013319847954241668,0.995222062919139,0.575308517535325,0.914547433185131,-0.10642258466037197,0.9709749712026262,0.6306483138536727,1.0623281378569056,0.2828284969739612,0.9824010366165803
vertex,lowpass_12hz,model_world_linear_acc,80140,1.76233402849526,1.5458521310660776,0.9279207999501977,0.9278802803354637,0.8748262959105332,1.76233402849526,2.0157269669705444,5.526683308863874,0.9109522583668087,1.5562134974868023,-0.04761882652739966,0.9197048314237085,0.7634144391262467,1.4461673104907973,0.023725557948285667,0.9356353902689941,0.9559468594243941,1.6296552069908248,0.1400181875255064,0.9282801095888062
vertex,lowpass_12hz,sensor_specific_force,80140,1.7670370458223814,1.5569271282972332,0.9748880281776523,0.9750517815873162,0.7533762683827863,1.7670370458223814,2.0370680713159586,5.534846373721333,0.7499567522089278,1.3622190626059902,0.013265956797877248,0.9874020596159107,0.9399981037774228,1.6103821284725273,-0.10647385907048842,0.9290708456291504,0.9471808094443456,1.6802067950858777,0.2829206179442725,0.9597010797440674
vertex,lowpass_3hz,model_world_linear_acc,80140,0.9369394187629243,0.7503586641036587,0.9725826573917625,0.9725044264583316,0.4956197619287092,0.9369394187629243,0.9006991173274659,2.6751094254814176,0.490008316366127,0.7640968253774504,-0.046055049383565146,0.9691003494756989,0.339767037496385,0.5924541112030466,0.023185273669673833,0.9811783038821223,0.5502606027896073,0.8684863510458828,0.14533557054065246,0.9693950959139698
vertex,lowpass_3hz,sensor_specific_force,80140,0.9832421536423591,0.8165631530890654,0.9923511877399761,0.9923792056899401,0.3436158449443147,0.9832421536423591,1.0166420295507186,2.8619248729232716,0.4023209874661846,0.698523666354345,0.01401288754156951,0.9964972617222725,0.4974396193097031,0.7800173934916036,-0.1064129009398481,0.9784544952710748,0.5644598398138866,0.950770057554253,0.28441627184788376,0.9859666341224778
vertex,lowpass_5hz,model_world_linear_acc,80140,1.1978305385490544,0.9813351511455762,0.9641038078615687,0.9640514012829097,0.6064027064908815,1.1978305385490544,1.20592621562889,3.4991399048451113,0.6192609553330961,0.9846130596874281,-0.04767702717508888,0.9600592548973277,0.48693118859712875,0.8735436059163909,0.0236846982861988,0.9705451712968011,0.672608002759416,1.0754137472978869,0.13972876755598843,0.9624164480190835
vertex,lowpass_5hz,sensor_specific_force,80140,1.218212224693703,1.01548741578141,0.9886899413882309,0.9887462852052465,0.4697968090481725,1.218212224693703,1.268701324362057,3.56554227244386,0.5082150092384408,0.8819969777960907,0.013254234028262868,0.9945426077541324,0.6345026196193493,1.005495637698967,-0.10642788586007176,0.9678656454635621,0.674353904406549,1.1422363715790742,0.2827971029007391,0.9804696862766216
vertex,lowpass_8hz,model_world_linear_acc,80140,1.4467911258664072,1.2175822953345452,0.9511538254292264,0.9511079691199743,0.7248336681789409,1.4467911258664072,1.5343778465067306,4.370794909988351,0.7477868763232082,1.2189090711919675,-0.047600073867233486,0.9459957183899307,0.6136774871639156,1.127213034260453,0.023695124809434188,0.9570399075980247,0.7945963411394081,1.3004504563018526,0.14000368565691057,0.950712762136898
vertex,lowpass_8hz,sensor_specific_force,80140,1.4559146485491632,1.2356081626312427,0.9837534773977239,0.9838478862584432,0.6000831872030414,1.4559146485491632,1.5685965481355726,4.39689594850026,0.6177372816557543,1.0894835051246605,0.013268753525561377,0.9918116974329881,0.7648438943149168,1.246098335075764,-0.1064650438663395,0.9541942174890513,0.7904858093796849,1.3566308363241488,0.2829153259787576,0.9731913559241245
vertex,raw,model_world_linear_acc,80140,2.800505209618133,3.1478247122046032,0.768120842425156,0.7680951295607811,1.4820780956156803,2.800505209618133,4.677988010587423,8.676971666128091,1.4630429436569654,3.114664988883939,-0.04764200772360662,0.7503351897539091,1.1981580356298196,3.0297827035922476,0.02371007923045181,0.7853391389580232,1.5099168386998314,3.2932780071430114,0.14005659074446553,0.7685264208151453
vertex,raw,sensor_specific_force,80140,2.8005051613235445,3.1478246991284244,0.9063505830868203,0.9069855061569954,1.2701824511319912,2.8005051613235445,4.677988013102326,8.676972161245704,1.1977195873955497,3.0718179403680983,0.013278202231463958,0.9398578557117203,1.4666196375750338,2.9717737692311017,-0.1064622634128921,0.8001677443086085,1.5067498675270832,3.38509914405347,0.2829052101257624,0.8546728759045457
vertex,savgol15_p3,model_world_linear_acc,80140,1.2661317842030095,1.0385558590211388,0.9605941637099491,0.9605428880335931,0.6349913352355667,1.2661317842030095,1.2777735018195948,3.7062621645499116,0.6513850922438409,1.0393766064429604,-0.04762309764168332,0.9563523435873622,0.5233275384684134,0.9356365149256487,0.023621511110054665,0.9669912293756349,0.706209252685336,1.1314041713014444,0.1398980361609042,0.9590630540079942
vertex,savgol15_p3,sensor_specific_force,80140,1.2840849771290632,1.0693777285735766,0.9875097758942757,0.9875755324046951,0.5016767443862418,1.2840849771290632,1.3348527823767684,3.7890782042737015,0.5401464720829176,0.9359453583168245,0.013275173295526518,0.9938626764460582,0.6654173920961696,1.060081640245251,-0.10643082674404176,0.9646452082918222,0.7102339647580942,1.1962187849083776,0.28283247016095575,0.9786020801301479
vertex,savgol9_p3,model_world_linear_acc,80140,1.5513463656616269,1.325823915190176,0.943374597769642,0.9433301659382166,0.7743328229355634,1.5513463656616269,1.6931484329553284,4.735203450213263,0.800702800844308,1.3268622310040286,-0.04758142524395378,0.9374520675775214,0.6639158786532834,1.2380338085669031,0.023721019595066235,0.9494415701921701,0.8473192696749885,1.407173077858926,0.14002134722562712,0.9433609955023707
vertex,savgol9_p3,sensor_specific_force,80140,1.5592130766079613,1.3409070524160698,0.9809921805460455,0.981108155083968,0.6514518241564423,1.5592130766079613,1.7213220940289455,4.742249335486664,0.6657118137593081,1.2005727119598308,0.013262704468070296,0.9900893896333317,0.8152603709851057,1.342983412142859,-0.10646984993595106,0.9476740756143279,0.8461243841896031,1.4659863190575824,0.2829369063898969,0.96880140040595
