method,target_filter,sensor_id,sensor_name,sensor_group,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
raw_q,centered_ma21,2,left_lower_leg,lower_leg,276,1.3827606600368294,1.0275422009198074,0.9818465878604323,0.9840992862865039,0.4639238247169282,1.3827606600368294,1.1204918032131594,3.564500744402951,0.5213021748307822,0.7933126785789492,-0.14112977359605872,0.7646609747888263,0.8420193441569859,1.2264179161577022,-0.04912787661516526,0.5209809533004869,0.6853198457671248,1.0168987230529192,-0.10665266896071642,0.8322891905119897
raw_q,centered_ma21,3,right_lower_leg,lower_leg,276,1.5079753856727414,1.1298907036618546,0.9677711142546994,0.9809000188528196,0.537595079827211,1.5079753856727414,1.2473849617778747,4.2947877216588655,0.5901210809099502,0.9453614831354764,-0.019566596418187237,0.6682110728788838,0.8890440590355707,1.29377080367243,0.0006895456463098526,0.23237734278755637,0.8028880081854869,1.123569214794144,-0.04281676112525705,0.7567689492613111
raw_q,centered_ma21,4,head,other,276,1.3591404359912398,0.9461803650569253,0.9856357358588446,0.9864276605570972,0.5819747166045228,1.3591404359912398,0.9157014387404401,3.1311076643491673,0.8542021921147471,1.1877585253029606,-0.009452651160350744,0.836392666557898,0.7494298403010607,0.983950131685843,-0.26174281660686877,0.83402747533403,0.37973431400630786,0.5539347196045016,0.006302444831184719,0.8707264799420176
raw_q,centered_ma21,5,pelvis,other,276,1.059368567584626,0.7299724310693301,0.9866130701139865,0.9918169946508381,0.4401473450954065,1.059368567584626,0.690157582279222,2.4414143833213195,0.604252758007678,0.8282818520374687,0.21626809257999202,0.7204448090296485,0.4564786700234897,0.6779571015883712,-0.007918922797493313,0.20979841975956073,0.5089489556178349,0.6729803803641524,-0.2937306892670914,0.7314396345240625
raw_q,lowpass_5hz,0,left_forearm,other,276,1.141814702838498,0.7509138713290318,0.9919652153353773,0.9921351828544942,0.45573144448121106,1.141814702838498,0.6227954004686401,2.3949744060844003,0.43315531594165857,0.5666260767941286,0.15968871570151785,0.9916872355511579,0.6560436987952478,0.853252874632696,-0.19588999952985972,0.8819267226203721,0.6106139948402626,0.8015668078775443,0.31860998056936957,0.9692797121115381
raw_q,lowpass_5hz,1,right_forearm,other,276,2.21656026506854,1.325277678570304,0.9884419555702862,0.975395647260894,0.4032460067555037,2.21656026506854,0.596609895383378,3.1879992505505546,1.0889643129717181,1.225253305255787,1.0397396045804457,0.9899324165073117,0.97610753433158,1.1344996406656462,0.8017402067105623,0.781928870292707,1.3571692178889676,1.5750389453087728,1.0683591768172556,0.929407345564442
raw_q,lowpass_5hz,2,left_lower_leg,lower_leg,276,1.0901041164725338,0.7844856049379743,0.9895368315310499,0.9908055136380636,0.3147602353863943,1.0901041164725338,0.8111263824548763,2.5093304921414425,0.35088501805844513,0.511386409162662,-0.1347953340281611,0.9117788109181464,0.743471795588013,1.0585701601284137,-0.0485344298670669,0.6745371441534679,0.4941874677720277,0.6812974017814255,-0.10580823538096054,0.9301173701844747
raw_q,lowpass_5hz,3,right_lower_leg,lower_leg,276,1.1182238594397131,0.7946844988031754,0.9841922321786251,0.9905994307712862,0.34816588876253185,1.1182238594397131,0.8025869162239785,2.749270539669329,0.3823476597882699,0.5621926081866202,-0.01506470597308615,0.8970271131407613,0.718918507356885,1.0335926517712553,0.023574818777716788,0.6477210804390393,0.5326639497720137,0.7142800987140494,-0.03148024061532772,0.9092282212912295
raw_q,lowpass_5hz,4,head,other,276,0.8956551210420223,0.6141782158755962,0.994052681313582,0.9943030545047044,0.3293837776771768,0.8956551210420223,0.573974343258992,2.03265600765464,0.48338667184546374,0.6678042763381506,-0.01497452349766441,0.951316565174917,0.5228322276481144,0.7115481464190624,-0.2666149510246148,0.9200556485567636,0.3146209941394087,0.4235343272988228,0.010062005208886188,0.9264187699073274
raw_q,lowpass_5hz,5,pelvis,other,276,0.8299517168141349,0.5730166695956408,0.9917785560929715,0.9949663480779186,0.2951716246726651,0.8299517168141349,0.5442650628698384,1.8959019257908873,0.48727961106266343,0.6662569977385985,0.22808367698925777,0.8402760542411848,0.30578529834747314,0.4486813977410602,-0.008335702661154926,0.7631719124680679,0.44143534342393925,0.5829501927171111,-0.30229124266222335,0.8262262359052545
savgol_q_w15_p3,centered_ma21,0,left_forearm,other,276,1.1231691059303348,0.8198750630326495,0.990404626200709,0.9905704493017082,0.5966413293207897,1.1231691059303348,0.8689513889925171,3.052075921707103,0.6794656752676204,0.8870376689157825,0.173707597065663,0.9778488268817583,0.4686165571320748,0.7954063686992071,-0.18248652213293573,0.8613329104900596,0.557618667682012,0.7727083793421475,0.31701174292011536,0.9683891520197121
savgol_q_w15_p3,centered_ma21,1,right_forearm,other,276,2.3834976254261098,1.4378935260170755,0.9837872147488937,0.9705210604772881,0.5978953341263638,2.3834976254261098,0.7221858805553798,3.6015327600847695,1.3103584281128386,1.4779914749873144,1.056417527946009,0.9733805131822185,1.0338189612696136,1.1717325292808654,0.8077614862417829,0.6385232526857108,1.4527799174446019,1.626406301074655,1.0571502238120614,0.8963142353278342
savgol_q_w15_p3,centered_ma21,2,left_lower_leg,lower_leg,276,0.8402436511237877,0.6372869696143217,0.9929994107952889,0.993815856779036,0.34261100494372726,0.8402436511237877,0.7158174709147458,2.5302093926548883,0.40825490329576575,0.5971039928106487,-0.14056418598562048,0.848936598355251,0.42533906658713205,0.64225012855954,-0.04574653067106408,0.7592800908846407,0.4454016472766365,0.6703623192389706,-0.10548144956861717,0.9174010831745789
