group,mahalanobis,max_abs_z,ref,sequence_index_in_group
ALL/all,,2.1730127334594727,global_scalar_z,1022
ALL/all,,2.172966718673706,global_scalar_z,250
ALL/all,,2.172964572906494,global_scalar_z,14
AMASS/train,,2.1729393005371094,global_scalar_z,1132
AMASS/all,,2.1729393005371094,global_scalar_z,1132
AMASS/train,,2.172921657562256,global_scalar_z,360
AMASS/all,,2.172921657562256,global_scalar_z,360
ALL/all,,2.1729023456573486,global_scalar_z,194
ALL/all,,2.1729021072387695,global_scalar_z,1034
AMASS/train,,2.1728944778442383,global_scalar_z,1282
AMASS/all,,2.1728944778442383,global_scalar_z,1282
ALL/all,,2.1728692054748535,global_scalar_z,100
ALL/all,,2.1728663444519043,global_scalar_z,1104
ALL/all,,2.172849416732788,global_scalar_z,1144
ALL/all,,2.172828197479248,global_scalar_z,320
AMASS/train,,2.1728036403656006,global_scalar_z,1106
AMASS/all,,2.1728036403656006,global_scalar_z,1106
ALL/all,,2.1727705001831055,global_scalar_z,1136
AMASS/train,,2.172755718231201,global_scalar_z,1020
AMASS/all,,2.172755718231201,global_scalar_z,1020
AMASS/train,,2.1727547645568848,global_scalar_z,292
AMASS/all,,2.1727547645568848,global_scalar_z,292
AMASS/train,,2.1727383136749268,global_scalar_z,1296
AMASS/all,,2.1727383136749268,global_scalar_z,1296
ALL/all,,2.1726760864257812,global_scalar_z,484
ALL/all,,2.1726245880126953,global_scalar_z,624
ALL/all,,2.172623634338379,global_scalar_z,136
AMASS/train,,2.1726231575012207,global_scalar_z,1154
AMASS/all,,2.1726231575012207,global_scalar_z,1154
ALL/all,,2.1724984645843506,global_scalar_z,268
ALL/all,,2.172470808029175,global_scalar_z,308
AMASS/train,,2.172438859939575,global_scalar_z,758
AMASS/all,,2.172438859939575,global_scalar_z,758
ALL/all,,2.1723670959472656,global_scalar_z,710
ALL/all,,2.1722874641418457,global_scalar_z,336
ALL/all,,2.172274112701416,global_scalar_z,28
AMASS/train,,2.172271251678467,global_scalar_z,800
AMASS/all,,2.172271251678467,global_scalar_z,800
AMASS/train,,2.172264814376831,global_scalar_z,1162
AMASS/all,,2.172264814376831,global_scalar_z,1162
ALL/all,,2.1722588539123535,global_scalar_z,1150
AMASS/train,,2.1722092628479004,global_scalar_z,192
AMASS/all,,2.1722092628479004,global_scalar_z,192
ALL/all,,2.1721622943878174,global_scalar_z,1148
ALL/all,,2.1721303462982178,global_scalar_z,1270
AMASS/train,,2.1721198558807373,global_scalar_z,264
AMASS/all,,2.1721198558807373,global_scalar_z,264
AMASS/train,,2.172096014022827,global_scalar_z,1284
AMASS/all,,2.172096014022827,global_scalar_z,1284
AMASS/train,,2.1720540523529053,global_scalar_z,1014
AMASS/all,,2.1720540523529053,global_scalar_z,1014
ALL/all,,2.172041416168213,global_scalar_z,474
AMASS/train,,2.1720383167266846,global_scalar_z,326
AMASS/all,,2.1720383167266846,global_scalar_z,326
AMASS/train,,2.1719861030578613,global_scalar_z,0
AMASS/all,,2.1719861030578613,global_scalar_z,0
ALL/all,,2.1719460487365723,global_scalar_z,134
ALL/all,,2.171919822692871,global_scalar_z,1156
ALL/all,,2.1719045639038086,global_scalar_z,1088
AMASS/train,,2.171879291534424,global_scalar_z,368
AMASS/all,,2.171879291534424,global_scalar_z,368
ALL/all,,2.1718268394470215,global_scalar_z,300
AMASS/train,,2.1717865467071533,global_scalar_z,313
AMASS/all,,2.1717865467071533,global_scalar_z,313
AMASS/train,,2.1717708110809326,global_scalar_z,496
AMASS/all,,2.1717708110809326,global_scalar_z,496
AMASS/train,,2.171759843826294,global_scalar_z,1054
AMASS/all,,2.171759843826294,global_scalar_z,1054
AMASS/train,,2.1717445850372314,global_scalar_z,228
AMASS/all,,2.1717445850372314,global_scalar_z,228
AMASS/train,,2.1717000007629395,global_scalar_z,1290
AMASS/all,,2.1717000007629395,global_scalar_z,1290
ALL/all,,2.171638250350952,global_scalar_z,110
AMASS/train,,2.171628713607788,global_scalar_z,1180
AMASS/all,,2.171628713607788,global_scalar_z,1180
AMASS/train,,2.1716246604919434,global_scalar_z,1288
AMASS/all,,2.1716246604919434,global_scalar_z,1288
ALL/all,,2.1716134548187256,global_scalar_z,1114
ALL/all,,2.1716079711914062,global_scalar_z,1062
AMASS/train,,2.171604871749878,global_scalar_z,504
AMASS/all,,2.171604871749878,global_scalar_z,504
AMASS/train,,2.171600103378296,global_scalar_z,1004
AMASS/all,,2.171600103378296,global_scalar_z,1004
AMASS/train,,2.171475410461426,global_scalar_z,314
AMASS/all,,2.171475410461426,global_scalar_z,314
ALL/all,,2.1714587211608887,global_scalar_z,992
ALL/all,,2.1714484691619873,global_scalar_z,378
AMASS/train,,2.1713995933532715,global_scalar_z,694
AMASS/all,,2.1713995933532715,global_scalar_z,694
AMASS/train,,2.171369791030884,global_scalar_z,198
AMASS/all,,2.171369791030884,global_scalar_z,198
AMASS/train,,2.1713616847991943,global_scalar_z,1268
AMASS/all,,2.1713616847991943,global_scalar_z,1268
AMASS/train,,2.1712918281555176,global_scalar_z,792
AMASS/all,,2.1712918281555176,global_scalar_z,792
ALL/all,,2.1712918281555176,global_scalar_z,1274
ALL/all,,2.1712541580200195,global_scalar_z,254
ALL/all,,2.1712334156036377,global_scalar_z,286
AMASS/train,,2.171219825744629,global_scalar_z,222
AMASS/all,,2.171219825744629,global_scalar_z,222
ALL/all,,2.171190023422241,global_scalar_z,764
AMASS/train,,2.1711812019348145,global_scalar_z,312
AMASS/all,,2.1711812019348145,global_scalar_z,312
ALL/all,,2.171166181564331,global_scalar_z,1010
ALL/all,,2.1711478233337402,global_scalar_z,996
ALL/all,,2.1711418628692627,global_scalar_z,1276
AMASS/train,,2.171135187149048,global_scalar_z,1168
AMASS/all,,2.171135187149048,global_scalar_z,1168
AMASS/train,,2.171092987060547,global_scalar_z,760
AMASS/all,,2.171092987060547,global_scalar_z,760
ALL/all,,2.1710047721862793,global_scalar_z,988
ALL/all,,2.170926570892334,global_scalar_z,1272
AMASS/train,,2.1709256172180176,global_scalar_z,304
AMASS/all,,2.1709256172180176,global_scalar_z,304
ALL/all,,2.1708970069885254,global_scalar_z,1006
AMASS/train,,2.1708123683929443,global_scalar_z,806
AMASS/all,,2.1708123683929443,global_scalar_z,806
DIP/all,,2.1708106994628906,global_scalar_z,37
AMASS/train,,2.170762538909912,global_scalar_z,396
AMASS/all,,2.170762538909912,global_scalar_z,396
AMASS/train,,2.170753240585327,global_scalar_z,1094
AMASS/all,,2.170753240585327,global_scalar_z,1094
DIP/all,,2.170726776123047,global_scalar_z,22
ALL/all,,2.1707193851470947,global_scalar_z,258
AMASS/train,,2.1707077026367188,global_scalar_z,502
AMASS/all,,2.1707077026367188,global_scalar_z,502
AMASS/train,,2.1706602573394775,global_scalar_z,1178
AMASS/all,,2.1706602573394775,global_scalar_z,1178
AMASS/train,,2.170642852783203,global_scalar_z,36
AMASS/all,,2.170642852783203,global_scalar_z,36
AMASS/train,,2.1706185340881348,global_scalar_z,690
AMASS/all,,2.1706185340881348,global_scalar_z,690
ALL/all,,2.170614004135132,global_scalar_z,699
AMASS/train,,2.170440673828125,global_scalar_z,578
AMASS/all,,2.170440673828125,global_scalar_z,578
AMASS/train,,2.170437812805176,global_scalar_z,1260
AMASS/all,,2.170437812805176,global_scalar_z,1260
DIP/all,,2.1704347133636475,global_scalar_z,44
AMASS/train,,2.170410633087158,global_scalar_z,1264
AMASS/all,,2.170410633087158,global_scalar_z,1264
ALL/all,,2.1703991889953613,global_scalar_z,246
ALL/all,,2.170386552810669,global_scalar_z,112
AMASS/train,,2.1703641414642334,global_scalar_z,756
AMASS/all,,2.1703641414642334,global_scalar_z,756
ALL/all,,2.170334815979004,global_scalar_z,33
ALL/all,,2.1702492237091064,global_scalar_z,4
AMASS/train,,2.1702189445495605,global_scalar_z,196
AMASS/all,,2.1702189445495605,global_scalar_z,196
ALL/all,,2.17018461227417,global_scalar_z,1086
AMASS/train,,2.170166254043579,global_scalar_z,1036
AMASS/all,,2.170166254043579,global_scalar_z,1036
AMASS/train,,2.1701531410217285,global_scalar_z,270
AMASS/all,,2.1701531410217285,global_scalar_z,270
AMASS/train,,2.170140504837036,global_scalar_z,218
AMASS/all,,2.170140504837036,global_scalar_z,218
ALL/all,,2.1700713634490967,global_scalar_z,138
AMASS/train,,2.1700620651245117,global_scalar_z,224
AMASS/all,,2.1700620651245117,global_scalar_z,224
AMASS/train,,2.1700596809387207,global_scalar_z,294
AMASS/all,,2.1700596809387207,global_scalar_z,294
AMASS/train,,2.1700403690338135,global_scalar_z,1204
AMASS/all,,2.1700403690338135,global_scalar_z,1204
AMASS/train,,2.170038938522339,global_scalar_z,306
AMASS/all,,2.170038938522339,global_scalar_z,306
ALL/all,,2.1699929237365723,global_scalar_z,126
AMASS/train,,2.1699752807617188,global_scalar_z,1206
AMASS/all,,2.1699752807617188,global_scalar_z,1206
ALL/all,,2.1698973178863525,global_scalar_z,44
AMASS/train,,2.169877529144287,global_scalar_z,786
AMASS/all,,2.169877529144287,global_scalar_z,786
DIP/all,,2.1698641777038574,global_scalar_z,4
AMASS/train,,2.1698198318481445,global_scalar_z,1252
AMASS/all,,2.1698198318481445,global_scalar_z,1252
ALL/all,,2.1698050498962402,global_scalar_z,26
AMASS/train,,2.1697418689727783,global_scalar_z,1262
AMASS/all,,2.1697418689727783,global_scalar_z,1262
AMASS/train,,2.169727325439453,global_scalar_z,232
AMASS/all,,2.169727325439453,global_scalar_z,232
AMASS/train,,2.169708013534546,global_scalar_z,278
AMASS/all,,2.169708013534546,global_scalar_z,278
ALL/all,,2.169703722000122,global_scalar_z,256
ALL/all,,2.169689893722534,global_scalar_z,1399
ALL/all,,2.1696553230285645,global_scalar_z,382
ALL/all,,2.1696300506591797,global_scalar_z,1008
ALL/all,,2.169572591781616,global_scalar_z,1146
AMASS/train,,2.169551372528076,global_scalar_z,1040
AMASS/all,,2.169551372528076,global_scalar_z,1040
ALL/all,,2.1695423126220703,global_scalar_z,1280
AMASS/train,,2.1695282459259033,global_scalar_z,1234
AMASS/all,,2.1695282459259033,global_scalar_z,1234
ALL/all,,2.1695172786712646,global_scalar_z,1278
AMASS/train,,2.1695151329040527,global_scalar_z,2
AMASS/all,,2.1695151329040527,global_scalar_z,2
AMASS/train,,2.1695101261138916,global_scalar_z,200
AMASS/all,,2.1695101261138916,global_scalar_z,200
ALL/all,,2.169461250305176,global_scalar_z,212
AMASS/train,,2.169450521469116,global_scalar_z,240
AMASS/all,,2.169450521469116,global_scalar_z,240
AMASS/train,,2.1693971157073975,global_scalar_z,244
AMASS/all,,2.1693971157073975,global_scalar_z,244
AMASS/train,,2.1693661212921143,global_scalar_z,1096
AMASS/all,,2.1693661212921143,global_scalar_z,1096
AMASS/train,,2.1693596839904785,global_scalar_z,1286
AMASS/all,,2.1693596839904785,global_scalar_z,1286
AMASS/train,,2.1693544387817383,global_scalar_z,498
AMASS/all,,2.1693544387817383,global_scalar_z,498
ALL/all,,2.1693503856658936,global_scalar_z,128
AMASS/train,,2.1693456172943115,global_scalar_z,1166
AMASS/all,,2.1693456172943115,global_scalar_z,1166
AMASS/train,,2.1693451404571533,global_scalar_z,204
AMASS/all,,2.1693451404571533,global_scalar_z,204
AMASS/train,,2.169337034225464,global_scalar_z,692
AMASS/all,,2.169337034225464,global_scalar_z,692
AMASS/train,,2.1693294048309326,global_scalar_z,1208
AMASS/all,,2.1693294048309326,global_scalar_z,1208
AMASS/train,,2.169327735900879,global_scalar_z,1292
AMASS/all,,2.169327735900879,global_scalar_z,1292
AMASS/train,,2.1692988872528076,global_scalar_z,1258
AMASS/all,,2.1692988872528076,global_scalar_z,1258
AMASS/train,,2.1692745685577393,global_scalar_z,766
AMASS/all,,2.1692745685577393,global_scalar_z,766
AMASS/train,,2.169215440750122,global_scalar_z,384
AMASS/all,,2.169215440750122,global_scalar_z,384
AMASS/train,,2.1692051887512207,global_scalar_z,699
AMASS/all,,2.1692051887512207,global_scalar_z,699
AMASS/train,,2.1692020893096924,global_scalar_z,582
AMASS/all,,2.1692020893096924,global_scalar_z,582
AMASS/train,,2.1691648960113525,global_scalar_z,302
AMASS/all,,2.1691648960113525,global_scalar_z,302
AMASS/train,,2.169090509414673,global_scalar_z,1000
AMASS/all,,2.169090509414673,global_scalar_z,1000
AMASS/train,,2.1690618991851807,global_scalar_z,1230
AMASS/all,,2.1690618991851807,global_scalar_z,1230
AMASS/train,,2.1690456867218018,global_scalar_z,376
AMASS/all,,2.1690456867218018,global_scalar_z,376
AMASS/train,,2.1690268516540527,global_scalar_z,226
AMASS/all,,2.1690268516540527,global_scalar_z,226
AMASS/train,,2.169006824493408,global_scalar_z,576
AMASS/all,,2.169006824493408,global_scalar_z,576
ALL/all,,2.169001340866089,global_scalar_z,272
AMASS/train,,2.1689932346343994,global_scalar_z,358
AMASS/all,,2.1689932346343994,global_scalar_z,358
ALL/all,,2.1689608097076416,global_scalar_z,796
AMASS/train,,2.1689579486846924,global_scalar_z,394
AMASS/all,,2.1689579486846924,global_scalar_z,394
AMASS/train,,2.1689436435699463,global_scalar_z,50
AMASS/all,,2.1689436435699463,global_scalar_z,50
AMASS/train,,2.1689343452453613,global_scalar_z,1250
AMASS/all,,2.1689343452453613,global_scalar_z,1250
AMASS/train,,2.1689257621765137,global_scalar_z,33
AMASS/all,,2.1689257621765137,global_scalar_z,33
ALL/all,,2.1688621044158936,global_scalar_z,124
ALL/all,,2.1688146591186523,global_scalar_z,398
AMASS/train,,2.1687941551208496,global_scalar_z,1032
AMASS/all,,2.1687941551208496,global_scalar_z,1032
ALL/all,,2.168790578842163,global_scalar_z,794
AMASS/train,,2.1686933040618896,global_scalar_z,1068
AMASS/all,,2.1686933040618896,global_scalar_z,1068
ALL/all,,2.168687343597412,global_scalar_z,316
ALL/all,,2.1686747074127197,global_scalar_z,1058
AMASS/train,,2.1685636043548584,global_scalar_z,1218
AMASS/all,,2.1685636043548584,global_scalar_z,1218
AMASS/train,,2.1685631275177,global_scalar_z,584
AMASS/all,,2.1685631275177,global_scalar_z,584
AMASS/train,,2.1685612201690674,global_scalar_z,688
AMASS/all,,2.1685612201690674,global_scalar_z,688
AMASS/train,,2.168534517288208,global_scalar_z,762
AMASS/all,,2.168534517288208,global_scalar_z,762
ALL/all,,2.1685304641723633,global_scalar_z,1098
AMASS/train,,2.168454885482788,global_scalar_z,1254
AMASS/all,,2.168454885482788,global_scalar_z,1254
ALL/all,,2.168450355529785,global_scalar_z,400
AMASS/train,,2.1683411598205566,global_scalar_z,276
AMASS/all,,2.1683411598205566,global_scalar_z,276
AMASS/train,,2.168337106704712,global_scalar_z,40
AMASS/all,,2.168337106704712,global_scalar_z,40
ALL/all,,2.1682777404785156,global_scalar_z,1110
AMASS/train,,2.1682682037353516,global_scalar_z,1002
AMASS/all,,2.1682682037353516,global_scalar_z,1002
ALL/all,,2.1682662963867188,global_scalar_z,214
ALL/all,,2.1682283878326416,global_scalar_z,52
ALL/all,,2.1681976318359375,global_scalar_z,1030
AMASS/train,,2.1681668758392334,global_scalar_z,816
AMASS/all,,2.1681668758392334,global_scalar_z,816
ALL/all,,2.168142318725586,global_scalar_z,1134
ALL/all,,2.1681323051452637,global_scalar_z,1066
DIP/all,,2.16809344291687,global_scalar_z,13
AMASS/train,,2.1680259704589844,global_scalar_z,1196
AMASS/all,,2.1680259704589844,global_scalar_z,1196
AMASS/train,,2.167985677719116,global_scalar_z,1018
AMASS/all,,2.167985677719116,global_scalar_z,1018
AMASS/train,,2.1679627895355225,global_scalar_z,804
AMASS/all,,2.1679627895355225,global_scalar_z,804
ALL/all,,2.1679017543792725,global_scalar_z,238
ALL/all,,2.1678924560546875,global_scalar_z,206
ALL/all,,2.167874574661255,global_scalar_z,1160
ALL/all,,2.1678574085235596,global_scalar_z,202
AMASS/train,,2.167853593826294,global_scalar_z,500
AMASS/all,,2.167853593826294,global_scalar_z,500
ALL/all,,2.1678390502929688,global_scalar_z,1182
AMASS/train,,2.167830228805542,global_scalar_z,1190
AMASS/all,,2.167830228805542,global_scalar_z,1190
ALL/all,,2.167813301086426,global_scalar_z,6
AMASS/train,,2.1678109169006348,global_scalar_z,1240
AMASS/all,,2.1678109169006348,global_scalar_z,1240
ALL/all,,2.167792558670044,global_scalar_z,310
AMASS/train,,2.1677098274230957,global_scalar_z,1220
AMASS/all,,2.1677098274230957,global_scalar_z,1220
AMASS/train,,2.1677095890045166,global_scalar_z,362
AMASS/all,,2.1677095890045166,global_scalar_z,362
AMASS/train,,2.167696237564087,global_scalar_z,1238
AMASS/all,,2.167696237564087,global_scalar_z,1238
AMASS/train,,2.167661666870117,global_scalar_z,208
AMASS/all,,2.167661666870117,global_scalar_z,208
AMASS/train,,2.167661428451538,global_scalar_z,790
AMASS/all,,2.167661428451538,global_scalar_z,790
AMASS/train,,2.16766095161438,global_scalar_z,1210
AMASS/all,,2.16766095161438,global_scalar_z,1210
AMASS/train,,2.1676604747772217,global_scalar_z,1246
AMASS/all,,2.1676604747772217,global_scalar_z,1246
ALL/all,,2.1676394939422607,global_scalar_z,1026
AMASS/train,,2.167635679244995,global_scalar_z,1228
AMASS/all,,2.167635679244995,global_scalar_z,1228
ALL/all,,2.167633295059204,global_scalar_z,810
ALL/all,,2.1676313877105713,global_scalar_z,298
AMASS/train,,2.1676292419433594,global_scalar_z,262
AMASS/all,,2.1676292419433594,global_scalar_z,262
AMASS/train,,2.167576789855957,global_scalar_z,1090
AMASS/all,,2.167576789855957,global_scalar_z,1090
AMASS/train,,2.167538642883301,global_scalar_z,820
AMASS/all,,2.167538642883301,global_scalar_z,820
AMASS/train,,2.167518138885498,global_scalar_z,580
AMASS/all,,2.167518138885498,global_scalar_z,580
AMASS/train,,2.167513370513916,global_scalar_z,1256
AMASS/all,,2.167513370513916,global_scalar_z,1256
AMASS/train,,2.167504072189331,global_scalar_z,370
AMASS/all,,2.167504072189331,global_scalar_z,370
AMASS/train,,2.1674540042877197,global_scalar_z,280
AMASS/all,,2.1674540042877197,global_scalar_z,280
ALL/all,,2.1674423217773438,global_scalar_z,609
AMASS/train,,2.1673691272735596,global_scalar_z,1224
AMASS/all,,2.1673691272735596,global_scalar_z,1224
AMASS/train,,2.1673669815063477,global_scalar_z,822
AMASS/all,,2.1673669815063477,global_scalar_z,822
AMASS/train,,2.167357921600342,global_scalar_z,234
AMASS/all,,2.167357921600342,global_scalar_z,234
AMASS/train,,2.167271614074707,global_scalar_z,1170
AMASS/all,,2.167271614074707,global_scalar_z,1170
ALL/all,,2.1672310829162598,global_scalar_z,557
ALL/all,,2.167171001434326,global_scalar_z,380
ALL/all,,2.1671652793884277,global_scalar_z,993
ALL/all,,2.167142868041992,global_scalar_z,994
AMASS/train,,2.167116641998291,global_scalar_z,1140
AMASS/all,,2.167116641998291,global_scalar_z,1140
AMASS/train,,2.167081356048584,global_scalar_z,374
AMASS/all,,2.167081356048584,global_scalar_z,374
ALL/all,,2.1670644283294678,global_scalar_z,1294
AMASS/train,,2.1670308113098145,global_scalar_z,1226
AMASS/all,,2.1670308113098145,global_scalar_z,1226
AMASS/train,,2.167017936706543,global_scalar_z,248
AMASS/all,,2.167017936706543,global_scalar_z,248
AMASS/train,,2.1669423580169678,global_scalar_z,1232
AMASS/all,,2.1669423580169678,global_scalar_z,1232
ALL/all,,2.1669256687164307,global_scalar_z,324
AMASS/train,,2.1668572425842285,global_scalar_z,364
AMASS/all,,2.1668572425842285,global_scalar_z,364
ALL/all,,2.1668217182159424,global_scalar_z,1116
AMASS/train,,2.166797161102295,global_scalar_z,1130
AMASS/all,,2.166797161102295,global_scalar_z,1130
AMASS/train,,2.1667611598968506,global_scalar_z,1216
AMASS/all,,2.1667611598968506,global_scalar_z,1216
AMASS/train,,2.1667494773864746,global_scalar_z,1202
AMASS/all,,2.1667494773864746,global_scalar_z,1202
ALL/all,,2.166738986968994,global_scalar_z,696
AMASS/train,,2.1667346954345703,global_scalar_z,808
AMASS/all,,2.1667346954345703,global_scalar_z,808
AMASS/train,,2.1667304039001465,global_scalar_z,818
AMASS/all,,2.1667304039001465,global_scalar_z,818
AMASS/train,,2.166715145111084,global_scalar_z,802
AMASS/all,,2.166715145111084,global_scalar_z,802
AMASS/train,,2.1666975021362305,global_scalar_z,1242
AMASS/all,,2.1666975021362305,global_scalar_z,1242
ALL/all,,2.166684865951538,global_scalar_z,1266
AMASS/train,,2.166651487350464,global_scalar_z,1142
AMASS/all,,2.166651487350464,global_scalar_z,1142
ALL/all,,2.1666321754455566,global_scalar_z,494
AMASS/train,,2.1666245460510254,global_scalar_z,10
AMASS/all,,2.1666245460510254,global_scalar_z,10
ALL/all,,2.166527509689331,global_scalar_z,1132
ALL/all,,2.1665101051330566,global_scalar_z,360
AMASS/train,,2.166484832763672,global_scalar_z,1244
AMASS/all,,2.166484832763672,global_scalar_z,1244
ALL/all,,2.166482925415039,global_scalar_z,1282
AMASS/train,,2.1664693355560303,global_scalar_z,1222
AMASS/all,,2.1664693355560303,global_scalar_z,1222
AMASS/train,,2.166398286819458,global_scalar_z,1028
AMASS/all,,2.166398286819458,global_scalar_z,1028
ALL/all,,2.1663923263549805,global_scalar_z,1106
ALL/all,,2.166377305984497,global_scalar_z,359
AMASS/train,,2.1663522720336914,global_scalar_z,1194
AMASS/all,,2.1663522720336914,global_scalar_z,1194
ALL/all,,2.166344404220581,global_scalar_z,1020
ALL/all,,2.1663434505462646,global_scalar_z,292
AMASS/train,,2.1663403511047363,global_scalar_z,372
AMASS/all,,2.1663403511047363,global_scalar_z,372
ALL/all,,2.1663269996643066,global_scalar_z,1296
ALL/all,,2.1662118434906006,global_scalar_z,1154
AMASS/train,,2.1662001609802246,global_scalar_z,1214
AMASS/all,,2.1662001609802246,global_scalar_z,1214
AMASS/train,,2.1660897731781006,global_scalar_z,814
AMASS/all,,2.1660897731781006,global_scalar_z,814
AMASS/train,,2.166029930114746,global_scalar_z,609
AMASS/all,,2.166029930114746,global_scalar_z,609
ALL/all,,2.166027784347534,global_scalar_z,758
AMASS/train,,2.1660068035125732,global_scalar_z,1176
AMASS/all,,2.1660068035125732,global_scalar_z,1176
AMASS/train,,2.16595458984375,global_scalar_z,210
AMASS/all,,2.16595458984375,global_scalar_z,210
AMASS/train,,2.165928602218628,global_scalar_z,1248
AMASS/all,,2.165928602218628,global_scalar_z,1248
ALL/all,,2.1658706665039062,global_scalar_z,313
ALL/all,,2.165860414505005,global_scalar_z,800
ALL/all,,2.165853977203369,global_scalar_z,1162
ALL/all,,2.1657984256744385,global_scalar_z,192
AMASS/train,,2.165752410888672,global_scalar_z,993
AMASS/all,,2.165752410888672,global_scalar_z,993
AMASS/train,,2.1657371520996094,global_scalar_z,1012
AMASS/all,,2.1657371520996094,global_scalar_z,1012
ALL/all,,2.1657090187072754,global_scalar_z,264
AMASS/train,,2.1656992435455322,global_scalar_z,1186
AMASS/all,,2.1656992435455322,global_scalar_z,1186
ALL/all,,2.1656854152679443,global_scalar_z,1284
AMASS/train,,2.165663957595825,global_scalar_z,366
AMASS/all,,2.165663957595825,global_scalar_z,366
ALL/all,,2.1656434535980225,global_scalar_z,1014
AMASS/train,,2.1656301021575928,global_scalar_z,1236
AMASS/all,,2.1656301021575928,global_scalar_z,1236
ALL/all,,2.1656277179718018,global_scalar_z,326
ALL/all,,2.1655755043029785,global_scalar_z,0
AMASS/train,,2.1655633449554443,global_scalar_z,986
AMASS/all,,2.1655633449554443,global_scalar_z,986
AMASS/train,,2.165560722351074,global_scalar_z,274
AMASS/all,,2.165560722351074,global_scalar_z,274
AMASS/train,,2.1655406951904297,global_scalar_z,236
AMASS/all,,2.1655406951904297,global_scalar_z,236
AMASS/train,,2.1654975414276123,global_scalar_z,1192
AMASS/all,,2.1654975414276123,global_scalar_z,1192
AMASS/train,,2.1654858589172363,global_scalar_z,260
AMASS/all,,2.1654858589172363,global_scalar_z,260
ALL/all,,2.16546893119812,global_scalar_z,368
AMASS/train,,2.1654610633850098,global_scalar_z,38
AMASS/all,,2.1654610633850098,global_scalar_z,38
AMASS/train,,2.1654417514801025,global_scalar_z,798
AMASS/all,,2.1654417514801025,global_scalar_z,798
AMASS/train,,2.165438175201416,global_scalar_z,812
AMASS/all,,2.165438175201416,global_scalar_z,812
ALL/all,,2.165360689163208,global_scalar_z,496
ALL/all,,2.1653497219085693,global_scalar_z,1054
ALL/all,,2.165334463119507,global_scalar_z,228
DIP/all,,2.1653332710266113,global_scalar_z,8
ALL/all,,2.165289878845215,global_scalar_z,1290
ALL/all,,2.1652185916900635,global_scalar_z,1180
ALL/all,,2.1652145385742188,global_scalar_z,1288
ALL/all,,2.1651947498321533,global_scalar_z,504
ALL/all,,2.1651902198791504,global_scalar_z,1004
AMASS/train,,2.165111780166626,global_scalar_z,990
AMASS/all,,2.165111780166626,global_scalar_z,990
ALL/all,,2.1650655269622803,global_scalar_z,314
AMASS/train,,2.16504168510437,global_scalar_z,220
AMASS/all,,2.16504168510437,global_scalar_z,220
AMASS/train,,2.1650373935699463,global_scalar_z,1200
AMASS/all,,2.1650373935699463,global_scalar_z,1200
ALL/all,,2.164989709854126,global_scalar_z,694
AMASS/train,,2.164963722229004,global_scalar_z,359
AMASS/all,,2.164963722229004,global_scalar_z,359
ALL/all,,2.1649599075317383,global_scalar_z,198
ALL/all,,2.164952039718628,global_scalar_z,1268
ALL/all,,2.164882183074951,global_scalar_z,792
ALL/all,,2.1648101806640625,global_scalar_z,222
AMASS/train,,2.164783239364624,global_scalar_z,788
AMASS/all,,2.164783239364624,global_scalar_z,788
ALL/all,,2.164771556854248,global_scalar_z,312
ALL/all,,2.1647257804870605,global_scalar_z,1168
ALL/all,,2.1646835803985596,global_scalar_z,760
AMASS/train,,2.1645946502685547,global_scalar_z,242
AMASS/all,,2.1645946502685547,global_scalar_z,242
ALL/all,,2.1645162105560303,global_scalar_z,304
ALL/all,,2.1645076274871826,global_scalar_z,701
AMASS/train,,2.1644837856292725,global_scalar_z,1188
AMASS/all,,2.1644837856292725,global_scalar_z,1188
ALL/all,,2.164403200149536,global_scalar_z,806
ALL/all,,2.164353370666504,global_scalar_z,396
ALL/all,,2.164344072341919,global_scalar_z,1094
ALL/all,,2.1642987728118896,global_scalar_z,502
AMASS/train,,2.1642520427703857,global_scalar_z,1042
AMASS/all,,2.1642520427703857,global_scalar_z,1042
ALL/all,,2.1642513275146484,global_scalar_z,1178
ALL/all,,2.164233922958374,global_scalar_z,36
AMASS/train,,2.1642136573791504,global_scalar_z,1198
AMASS/all,,2.1642136573791504,global_scalar_z,1198
ALL/all,,2.1642096042633057,global_scalar_z,690
TotalCapture/all,,2.164034605026245,global_scalar_z,36
ALL/all,,2.164031982421875,global_scalar_z,578
ALL/all,,2.164029121398926,global_scalar_z,1260
ALL/all,,2.164001941680908,global_scalar_z,1264
ALL/all,,2.1639554500579834,global_scalar_z,756
ALL/all,,2.1638104915618896,global_scalar_z,196
ALL/all,,2.16379451751709,global_scalar_z,281
ALL/all,,2.1637580394744873,global_scalar_z,1036
ALL/all,,2.1637446880340576,global_scalar_z,270
ALL/all,,2.1637320518493652,global_scalar_z,218
AMASS/train,,2.163679838180542,global_scalar_z,216
AMASS/all,,2.163679838180542,global_scalar_z,216
ALL/all,,2.163653612136841,global_scalar_z,224
ALL/all,,2.163651466369629,global_scalar_z,294
ALL/all,,2.1636321544647217,global_scalar_z,1204
ALL/all,,2.163630723953247,global_scalar_z,306
ALL/all,,2.163567066192627,global_scalar_z,1206
ALL/all,,2.1634693145751953,global_scalar_z,786
ALL/all,,2.163411855697632,global_scalar_z,1252
ALL/all,,2.1634039878845215,global_scalar_z,1042
ALL/all,,2.1634037494659424,global_scalar_z,845
ALL/all,,2.1633667945861816,global_scalar_z,1389
